70.7711	24.8635	2.19217	0.635001	70.7403	24.6728	70.7384	24.8137	2.22347	0.265395
72.8935	24.7194	1.99874	-0.714119	72.8923	24.7135	72.9675	25.025	2.13584	0.150292
72.9839	24.7221	2.3091	-0.655934	73.0732	25.0343	72.9675	25.025	2.13584	0.150292
75.0041	25.251	1.81972	1.35725	75.0021	25.2595	75.1062	25.1224	2.04114	0.0423626
74.9828	25.2379	1.72772	1.29374	74.9748	25.1377	75.1062	25.1224	2.04114	0.0423626
77.1199	24.9413	2.38318	-1.43512	77.1225	24.9297	77.1475	25.1137	1.9408	-0.0566978
77.1138	24.9713	2.26807	-1.38923	77.1386	25.2948	77.1475	25.1137	1.9408	-0.0566978
79.1108	25.0263	1.8061	1.0912	79.1089	25.0369	79.0861	25.0086	1.83649	-0.145607
79.0926	25.0106	1.6167	0.939254	79.1718	24.9698	79.0861	25.0086	1.83649	-0.145607
80.8072	24.8769	1.72764	-0.923065	80.8074	24.8688	80.9183	24.8178	1.73008	-0.223536
80.8651	24.8963	1.83011	-0.886118	81.1423	24.8704	80.9183	24.8178	1.73008	-0.223536
82.622	24.6347	1.71776	0.185973	82.6216	24.6393	82.6423	24.5525	1.6235	-0.29012
82.5852	24.63	1.53352	0.0948662	82.5085	24.8114	82.6423	24.5525	1.6235	-0.29012
84.1729	24.5517	1.6277	-0.19992	84.1733	24.5504	84.2584	24.2245	1.51869	-0.345444
84.1794	24.5541	1.62729	-0.200716	84.2898	24.3312	84.2584	24.2245	1.51869	-0.345444
85.6396	23.812	1.27314	-1.13544	85.6378	23.808	85.7688	23.8451	1.41749	-0.390006
85.7267	23.8134	1.53919	-1.08083	85.9743	23.7547	85.7688	23.8451	1.41749	-0.390006
86.9476	23.5215	0.957774	0.250451	86.9449	23.527	87.1776	23.4252	1.32159	-0.424654
87.0601	23.5516	1.12459	0.267704	87.6171	23.5127	87.1776	23.4252	1.32159	-0.424654
88.8173	22.7941	2.28292	-1.45193	88.8227	22.7869	88.4904	22.9745	1.23248	-0.450514
88.6861	22.8265	1.81458	-1.45176	88.4191	22.9498	88.4904	22.9745	1.23248	-0.450514
89.5057	22.3018	-0.0756543	0.107982	89.4967	22.3082	89.7145	22.5017	1.15138	-0.468904
89.6354	22.3393	0.551391	0.449997	89.7821	22.4826	89.7145	22.5017	1.15138	-0.468904
90.5108	21.6757	1.1136	-1.44807	90.5133	21.6677	90.858	22.0141	1.07929	-0.481241
90.6026	21.6889	1.33091	-1.41354	90.8419	22.0974	90.858	22.0141	1.07929	-0.481241
91.7196	21.1092	0.942647	0.00685535	91.7178	21.1152	91.9302	21.5174	1.01698	-0.488964
91.7796	21.127	0.960729	-0.0278504	92.0492	21.5289	91.9302	21.5174	1.01698	-0.488964
92.8588	20.9547	1.18318	-0.269859	92.8599	20.9537	92.9411	21.016	0.964993	-0.493443
92.9054	20.9802	1.09106	-0.280019	93.3186	21.0712	92.9411	21.016	0.964993	-0.493443
93.472	20.2192	0.0524712	-1.12204	93.4668	20.2155	93.9011	20.513	0.92369	-0.495919
93.6372	20.1894	0.759459	-1.01652	93.7423	20.5071	93.9011	20.513	0.92369	-0.495919
95.314	19.6547	2.55434	-0.1725	95.3229	19.6585	94.8209	20.01	0.893308	-0.497439
95.0041	19.6617	1.2648	-0.553931	94.494	19.8854	94.8209	20.01	0.893308	-0.497439
95.5109	19.6945	-0.183676	0.417275	95.5039	19.6984	95.7116	19.5078	0.87398	-0.498816
95.6091	19.7402	0.400473	0.686231	95.6097	19.5804	95.7116	19.5078	0.87398	-0.498816
96.2623	19.1687	0.818861	-1.44865	96.2641	19.1597	96.5842	19.0065	0.865773	-0.500589
96.3218	19.1675	0.988097	-1.44617	96.559	18.8688	96.5842	19.0065	0.865773	-0.500589
97.5263	18.7197	1.43092	0.260593	97.5286	18.727	97.45	18.506	0.868716	-0.503009
97.4514	18.7052	0.999191	0.0614368	97.5333	18.1735	97.45	18.506	0.868716	-0.503009
98.2129	18.3768	0.520725	-0.615455	98.2105	18.3739	98.3198	18.0049	0.882805	-0.506023
98.2766	18.3742	0.776526	-0.592573	98.4162	18.1556	98.3198	18.0049	0.882805	-0.506023
99.0366	17.36	0.730116	-1.31052	99.0363	17.357	99.2049	17.503	0.908006	-0.509278
99.0731	17.3257	0.992144	-1.29318	98.9782	17.2949	99.2049	17.503	0.908006	-0.509278
99.9973	16.9814	0.879181	0.315704	99.9969	16.9882	100.117	17.0001	0.944242	-0.512134
100.056	16.9887	0.864573	0.251857	100.441	16.9521	100.117	17.0001	0.944242	-0.512134
101.201	16.5418	1.37923	-0.929274	101.204	16.5368	101.065	16.497	0.991362	-0.513687
101.156	16.5579	1.15032	-0.916483	101.169	16.4353	101.065	16.497	0.991362	-0.513687
102.386	16.3938	1.32028	0.364587	102.387	16.3992	102.063	15.9949	1.04911	-0.512803
102.283	16.3737	0.991194	0.262275	102.081	15.8359	102.063	15.9949	1.04911	-0.512803
103.006	15.3623	0.419619	-1.92137	103.003	15.353	103.119	15.4967	1.11708	-0.508169
103.057	15.2589	0.901015	-2.07193	102.776	15.1195	103.119	15.4967	1.11708	-0.508169
104.113	15.2559	1.21641	1.45754	104.114	15.2708	104.244	15.0064	1.19469	-0.498349
104.047	15.2349	1.02004	1.38003	103.905	14.7607	104.244	15.0064	1.19469	-0.498349
105.537	14.4571	1.82334	-2.33128	105.541	14.4412	105.447	14.5293	1.28111	-0.481861
